Des-I,Emp-I,TIPOVUELO,temporada_alta,periodo_dia,atraso_15
SCFA,LAN,N,0,tarde,0
SCFA,LAN,N,0,mañana,0
SCFA,LAN,N,1,tarde,1
SCFA,LAN,N,1,tarde,1
SCFA,LAN,N,1,tarde,0
SCFA,LAN,N,1,mañana,0
SCFA,LAN,N,1,tarde,0
SCFA,LAN,N,1,tarde,0
SCFA,LAN,N,1,tarde,0
SCFA,LAN,N,1,mañana,0
SCFA,LAN,N,1,tarde,0
SCFA,LAN,N,1,tarde,0
SCFA,LAN,N,0,tarde,0
SCFA,LAN,N,0,tarde,0
SCFA,LAN,N,0,tarde,0
SCFA,LAN,N,0,tarde,0
SCFA,LAN,N,0,tarde,0
SCFA,LAN,N,0,tarde,0
SCFA,LAN,N,0,tarde,0
SCFA,LAN,N,0,tarde,1
SCFA,LAN,N,0,tarde,1
SCFA,LAN,N,0,tarde,0
SCFA,LAN,N,0,tarde,0
SCFA,LAN,N,0,tarde,0
SCFA,LAN,N,1,tarde,1
SCFA,LAN,N,1,tarde,0
SCFA,LAN,N,1,tarde,0
SCFA,LAN,N,1,tarde,0
SCFA,LAN,N,1,tarde,1
SCFA,LAN,N,1,tarde,0
SCFA,LAN,N,1,tarde,0
SCFA,LAN,N,1,tarde,1
SCFA,LAN,N,1,tarde,0
SCFA,LAN,N,1,tarde,0
SCFA,LAN,N,1,tarde,0
SCFA,LAN,N,1,tarde,0
SCFA,LAN,N,0,tarde,0
SCFA,LAN,N,0,tarde,0
SCFA,LAN,N,0,tarde,1
SCFA,LAN,N,0,tarde,0
SCFA,LAN,N,0,tarde,0
SCFA,LAN,N,0,tarde,1
SCFA,LAN,N,0,tarde,0
SCFA,LAN,N,0,tarde,1
SCFA,LAN,N,0,tarde,1
SCFA,LAN,N,0,tarde,0
SCFA,LAN,N,0,tarde,0
SCFA,LAN,N,0,tarde,1
SCFA,LAN,N,0,tarde,0
SCFA,LAN,N,1,tarde,0
SCFA,LAN,N,1,tarde,0
SCFA,LAN,N,1,tarde,1
SCFA,LAN,N,1,tarde,1
SCFA,LAN,N,1,tarde,0
SCFA,LAN,N,1,tarde,0
SCFA,LAN,N,1,tarde,0
SCFA,LAN,N,1,tarde,1
SCFA,LAN,N,1,tarde,0
SCFA,LAN,N,1,tarde,0
SCFA,LAN,N,1,tarde,1
SCFA,LAN,N,1,tarde,0
SCFA,LAN,N,1,tarde,0
SCFA,LAN,N,1,tarde,0
SCFA,LAN,N,1,tarde,0
SCFA,LAN,N,1,tarde,0
SCFA,LAN,N,1,tarde,0
SCCF,LAN,N,0,noche,0
SCCF,LAN,N,0,noche,0
SCCF,LAN,N,0,noche,0
SCCF,LAN,N,0,noche,0
SCCF,LAN,N,0,noche,1
SCCF,LAN,N,0,noche,0
SCCF,LAN,N,1,noche,0
SCCF,LAN,N,1,noche,0
SCCF,LAN,N,1,noche,0
SCCF,LAN,N,1,noche,0
SCCF,LAN,N,1,noche,0
SCCF,LAN,N,0,mañana,0
SCCF,LAN,N,0,mañana,0
SCCF,LAN,N,0,mañana,0
SCCF,LAN,N,0,mañana,0
SCCF,LAN,N,0,mañana,0
SCCF,LAN,N,0,mañana,0
SCCF,LAN,N,0,mañana,1
SCCF,LAN,N,1,mañana,1
SCCF,LAN,N,1,mañana,0
SCCF,LAN,N,1,mañana,1
SCCF,LAN,N,1,mañana,0
SCCF,LAN,N,1,mañana,0
SCCF,LAN,N,1,mañana,0
SCCF,LAN,N,1,mañana,0
SCCF,LAN,N,0,mañana,0
SCCF,LAN,N,0,tarde,0
SCCF,LAN,N,0,tarde,0
SCCF,LAN,N,0,mañana,0
SCCF,LAN,N,0,mañana,0
SCCF,LAN,N,0,mañana,0
SCCF,LAN,N,0,tarde,0
SCCF,LAN,N,0,tarde,0
SCCF,LAN,N,1,mañana,1
SCCF,LAN,N,1,mañana,0
SCCF,LAN,N,1,tarde,0
SCCF,LAN,N,1,tarde,0
SCCF,LAN,N,1,mañana,0
SCCF,LAN,N,1,mañana,0
SCCF,LAN,N,1,mañana,0
SCCF,LAN,N,1,mañana,0
SCCF,LAN,N,1,tarde,1
SCCF,LAN,N,1,tarde,0
SCCF,LAN,N,1,mañana,0
SCCF,LAN,N,1,mañana,0
SCCF,LAN,N,0,mañana,0
SCCF,LAN,N,0,mañana,1
SCCF,LAN,N,0,mañana,0
SCCF,LAN,N,1,mañana,0
SCCF,LAN,N,1,mañana,1
SCCF,LAN,N,1,mañana,0
SCCF,LAN,N,1,mañana,0
SCCF,LAN,N,0,mañana,0
SCCF,LAN,N,0,mañana,0
SCCF,LAN,N,0,mañana,0
SCCF,LAN,N,0,mañana,0
SCCF,LAN,N,1,mañana,1
SCCF,LAN,N,1,mañana,0
SCCF,LAN,N,1,mañana,0
SCCF,LAN,N,1,mañana,0
SCCF,LAN,N,1,mañana,0
SCCF,LAN,N,1,mañana,0
SCCF,LAN,N,1,mañana,0
SCCF,LAN,N,0,mañana,0
SCCF,LAN,N,0,mañana,0
SCCF,LAN,N,0,mañana,0
SCCF,LAN,N,0,mañana,0
SCCF,LAN,N,0,mañana,0
SCCF,LAN,N,0,mañana,0
SCCF,LAN,N,0,mañana,1
SCCF,LAN,N,0,mañana,0
SCCF,LAN,N,0,mañana,1
SCCF,LAN,N,0,mañana,1
SCCF,LAN,N,1,mañana,1
SCCF,LAN,N,1,mañana,0
SCCF,LAN,N,1,mañana,1
SCCF,LAN,N,1,mañana,0
SCCF,LAN,N,1,mañana,0
SCCF,LAN,N,1,mañana,0
SCCF,LAN,N,1,mañana,0
SCCF,LAN,N,1,mañana,1
SCCF,LAN,N,1,mañana,1
SCCF,LAN,N,1,mañana,0
SCCF,LAN,N,1,mañana,0
SCCF,LAN,N,1,mañana,0
SCCF,LAN,N,1,mañana,0
SCCF,LAN,N,1,mañana,0
SCCF,LAN,N,0,tarde,0
SCCF,LAN,N,0,tarde,0
SCCF,LAN,N,0,tarde,0
SCCF,LAN,N,0,tarde,1
SCCF,LAN,N,1,tarde,1
SCCF,LAN,N,1,tarde,0
SCCF,LAN,N,1,tarde,0
SCCF,LAN,N,1,tarde,1
SCCF,LAN,N,1,tarde,0
SCSE,LAN,N,0,tarde,0
SCSE,LAN,N,0,tarde,0
SCSE,LAN,N,0,tarde,0
SCSE,LAN,N,0,tarde,0
SCSE,LAN,N,1,tarde,0
SCSE,LAN,N,1,tarde,0
SCSE,LAN,N,1,tarde,0
SCSE,LAN,N,1,tarde,1
SCCF,LAN,N,0,tarde,0
SCCF,LAN,N,0,tarde,0
SCCF,LAN,N,0,tarde,0
SCCF,LAN,N,0,tarde,0
SCCF,LAN,N,0,tarde,0
SCCF,LAN,N,0,tarde,0
SCCF,LAN,N,0,tarde,0
SCCF,LAN,N,0,tarde,0
SCCF,LAN,N,0,tarde,0
SCCF,LAN,N,0,tarde,0
SCCF,LAN,N,0,tarde,0
SCCF,LAN,N,0,tarde,0
SCCF,LAN,N,1,tarde,0
SCCF,LAN,N,1,tarde,0
SCCF,LAN,N,1,tarde,0
SCCF,LAN,N,1,tarde,0
SCCF,LAN,N,1,tarde,0
SCCF,LAN,N,1,tarde,0
SCCF,LAN,N,1,tarde,0
SCCF,LAN,N,1,tarde,1
SCCF,LAN,N,1,tarde,1
SCCF,LAN,N,1,tarde,1
SCCF,LAN,N,1,tarde,0
SCCF,LAN,N,1,tarde,0
SCCF,LAN,N,1,tarde,0
SCCF,LAN,N,1,tarde,0
SCCF,LAN,N,1,tarde,0
SCCF,LAN,N,1,tarde,1
SCCF,LAN,N,0,tarde,0
SCCF,LAN,N,0,tarde,0
SCCF,LAN,N,0,tarde,0
SCCF,LAN,N,0,tarde,0
SCCF,LAN,N,0,tarde,0
SCCF,LAN,N,0,tarde,0
SCCF,LAN,N,0,tarde,0
SCCF,LAN,N,0,tarde,1
SCCF,LAN,N,0,tarde,1
SCCF,LAN,N,0,tarde,0
SCCF,LAN,N,0,tarde,0
SCCF,LAN,N,0,tarde,1
SCCF,LAN,N,1,tarde,0
SCCF,LAN,N,1,tarde,1
SCCF,LAN,N,1,tarde,0
SCCF,LAN,N,1,tarde,0
SCCF,LAN,N,1,tarde,0
SCCF,LAN,N,1,tarde,1
SCCF,LAN,N,1,tarde,1
SCCF,LAN,N,1,tarde,0
SCCF,LAN,N,1,tarde,1
SCCF,LAN,N,1,tarde,1
SCCF,LAN,N,1,tarde,0
SCCF,LAN,N,1,tarde,1
SCCF,LAN,N,1,tarde,0
SCCF,LAN,N,1,noche,0
SCCF,LAN,N,0,tarde,0
SCCF,LAN,N,0,tarde,0
SCCF,LAN,N,0,noche,0
SCCF,LAN,N,0,noche,0
SCCF,LAN,N,0,tarde,0
SCCF,LAN,N,0,tarde,0
SCCF,LAN,N,0,noche,0
SCCF,LAN,N,0,noche,0
SCCF,LAN,N,0,tarde,0
SCCF,LAN,N,0,tarde,0
SCCF,LAN,N,1,noche,1
SCCF,LAN,N,1,noche,0
SCCF,LAN,N,1,tarde,0
SCCF,LAN,N,1,tarde,1
SCCF,LAN,N,1,noche,0
SCCF,LAN,N,1,noche,0
SCCF,LAN,N,1,tarde,0
SCCF,LAN,N,1,tarde,0
SCCF,LAN,N,1,noche,1
SCDA,LAN,N,0,noche,0
SCDA,LAN,N,0,noche,0
SCDA,LAN,N,0,noche,0
SCDA,LAN,N,0,noche,0
SCDA,LAN,N,1,noche,1
SCDA,LAN,N,1,noche,0
SCDA,LAN,N,1,noche,0
SCDA,LAN,N,1,noche,0
SCDA,LAN,N,0,mañana,0
SCDA,LAN,N,0,mañana,0
SCDA,LAN,N,0,mañana,0
SCDA,LAN,N,0,mañana,0
SCDA,LAN,N,0,mañana,0
SCDA,LAN,N,0,mañana,0
SCDA,LAN,N,0,mañana,0
SCDA,LAN,N,0,mañana,1
SCDA,LAN,N,0,mañana,1
SCDA,LAN,N,0,mañana,1
SCDA,LAN,N,0,mañana,1
SCDA,LAN,N,0,mañana,0
SCDA,LAN,N,0,mañana,0
SCDA,LAN,N,1,mañana,1
SCDA,LAN,N,1,mañana,0
SCDA,LAN,N,1,mañana,0
SCDA,LAN,N,1,mañana,0
SCDA,LAN,N,1,mañana,1
SCDA,LAN,N,1,mañana,0
SCDA,LAN,N,1,mañana,0
SCDA,LAN,N,1,mañana,0
SCDA,LAN,N,1,mañana,0
SCDA,LAN,N,1,mañana,0
SCDA,LAN,N,1,mañana,0
SCDA,LAN,N,1,mañana,0
SCDA,LAN,N,1,mañana,0
SCDA,LAN,N,1,mañana,0
SCDA,LAN,N,1,mañana,0
SCDA,LAN,N,1,mañana,0
SCDA,LAN,N,0,mañana,0
SCDA,LAN,N,0,mañana,1
SCDA,LAN,N,0,mañana,0
SCDA,LAN,N,0,noche,1
SCDA,LAN,N,0,mañana,1
SCDA,LAN,N,0,mañana,0
SCDA,LAN,N,0,mañana,1
SCDA,LAN,N,0,mañana,1
SCDA,LAN,N,0,mañana,0
SCDA,LAN,N,1,mañana,0
SCDA,LAN,N,1,mañana,0
SCDA,LAN,N,1,mañana,0
SCDA,LAN,N,1,mañana,0
SCDA,LAN,N,1,mañana,1
SCDA,LAN,N,1,mañana,1
SCDA,LAN,N,1,mañana,0
SCDA,LAN,N,1,mañana,0
SCDA,LAN,N,1,mañana,0
SCDA,LAN,N,1,mañana,0
SCDA,LAN,N,1,mañana,0
SCDA,LAN,N,0,mañana,0
SCDA,LAN,N,0,noche,0
SCDA,LAN,N,0,tarde,1
SCDA,LAN,N,0,noche,0
SCDA,LAN,N,1,tarde,1
SCDA,LAN,N,1,noche,1
SCDA,LAN,N,1,tarde,0
SCDA,LAN,N,1,noche,0
SCDA,LAN,N,1,tarde,0
SCDA,LAN,N,0,mañana,0
SCDA,LAN,N,0,mañana,0
SCDA,LAN,N,0,tarde,1
SCDA,LAN,N,0,mañana,1
SCDA,LAN,N,0,mañana,0
SCDA,LAN,N,0,mañana,1
SCDA,LAN,N,0,mañana,1
SCDA,LAN,N,0,mañana,1
SCDA,LAN,N,0,mañana,0
SCDA,LAN,N,0,mañana,1
SCDA,LAN,N,1,noche,0
SCDA,LAN,N,1,mañana,0
SCDA,LAN,N,1,mañana,0
SCDA,LAN,N,1,tarde,0
SCDA,LAN,N,1,mañana,0
SCDA,LAN,N,1,mañana,0
SCDA,LAN,N,1,mañana,0
SCDA,LAN,N,1,mañana,1
SCDA,LAN,N,1,tarde,0
SCDA,LAN,N,1,mañana,0
SCDA,LAN,N,1,mañana,0
SCDA,LAN,N,1,tarde,1
SCDA,LAN,N,0,tarde,0
SCDA,LAN,N,0,tarde,0
SCDA,LAN,N,0,tarde,0
SCDA,LAN,N,0,tarde,1
SCDA,LAN,N,0,tarde,0
SCDA,LAN,N,0,tarde,0
SCDA,LAN,N,0,mañana,0
SCDA,LAN,N,0,tarde,1
SCDA,LAN,N,0,tarde,1
SCDA,LAN,N,0,tarde,0
SCDA,LAN,N,0,tarde,1
SCDA,LAN,N,0,tarde,0
SCDA,LAN,N,1,noche,1
SCDA,LAN,N,1,mañana,1
SCDA,LAN,N,1,tarde,1
SCDA,LAN,N,1,tarde,0
SCDA,LAN,N,1,tarde,0
SCDA,LAN,N,1,tarde,0
SCDA,LAN,N,1,mañana,0
SCDA,LAN,N,1,tarde,0
SCDA,LAN,N,1,mañana,0
SCDA,LAN,N,1,tarde,0
SCDA,LAN,N,1,tarde,0
SCDA,LAN,N,1,tarde,0
SCDA,LAN,N,1,noche,0
SCDA,LAN,N,1,mañana,0
SCDA,LAN,N,1,tarde,0
SCDA,LAN,N,0,tarde,0
SCDA,LAN,N,0,tarde,1
SCDA,LAN,N,0,tarde,1
SCDA,LAN,N,0,tarde,0
SCDA,LAN,N,0,tarde,0
SCDA,LAN,N,0,tarde,0
SCDA,LAN,N,0,tarde,1
SCDA,LAN,N,0,tarde,1
SCDA,LAN,N,1,tarde,0
SCDA,LAN,N,1,tarde,1
SCDA,LAN,N,1,tarde,1
SCDA,LAN,N,1,tarde,0
SCDA,LAN,N,1,tarde,1
SCDA,LAN,N,1,tarde,1
SCDA,LAN,N,1,tarde,0
SCDA,LAN,N,1,tarde,1
SCDA,LAN,N,1,tarde,0
SCDA,LAN,N,1,tarde,0
SCDA,LAN,N,1,tarde,0
SCDA,LAN,N,1,tarde,0
SCDA,LAN,N,0,noche,0
SCDA,LAN,N,0,tarde,0
SCDA,LAN,N,0,tarde,0
SCDA,LAN,N,0,tarde,0
SCDA,LAN,N,0,tarde,1
SCDA,LAN,N,0,noche,1
SCDA,LAN,N,0,noche,1
SCDA,LAN,N,0,noche,0
SCDA,LAN,N,0,tarde,1
SCDA,LAN,N,0,tarde,0
SCDA,LAN,N,0,tarde,0
SCDA,LAN,N,0,noche,1
SCDA,LAN,N,1,noche,1
SCDA,LAN,N,1,noche,0
SCDA,LAN,N,1,tarde,1
SCDA,LAN,N,1,tarde,0
SCDA,LAN,N,1,noche,1
SCDA,LAN,N,1,noche,0
SCDA,LAN,N,1,noche,0
SCDA,LAN,N,1,tarde,0
SCDA,LAN,N,1,tarde,1
SCDA,LAN,N,1,tarde,0
SCDA,LAN,N,1,noche,0
SCDA,LAN,N,1,noche,0
SCDA,LAN,N,1,noche,0
SCDA,LAN,N,1,tarde,0
SCDA,LAN,N,0,noche,0
SCDA,LAN,N,0,noche,0
SCDA,LAN,N,0,noche,1
SCDA,LAN,N,0,noche,1
SCDA,LAN,N,0,noche,0
SCDA,LAN,N,0,noche,0
SCDA,LAN,N,0,noche,1
SCDA,LAN,N,0,noche,0
SCDA,LAN,N,0,noche,0
SCDA,LAN,N,0,noche,1
SCDA,LAN,N,1,noche,1
SCDA,LAN,N,1,noche,0
SCDA,LAN,N,1,noche,0
SCDA,LAN,N,1,noche,1
SCDA,LAN,N,1,noche,1
SCDA,LAN,N,1,noche,0
SCDA,LAN,N,1,noche,1
SCAR,LAN,N,0,mañana,0
SCAR,LAN,N,0,mañana,0
SCAR,LAN,N,0,mañana,0
SCAR,LAN,N,0,mañana,0
SCAR,LAN,N,0,mañana,1
SCAR,LAN,N,1,mañana,1
SCAR,LAN,N,1,mañana,1
SCAR,LAN,N,1,mañana,0
SCAR,LAN,N,1,mañana,1
SCAR,LAN,N,1,mañana,0
SCAR,LAN,N,1,mañana,0
SCAR,LAN,N,1,mañana,0
SCAR,LAN,N,1,mañana,0
SCAR,LAN,N,0,tarde,0
SCAR,LAN,N,0,noche,1
SCAR,LAN,N,0,noche,1
SCAR,LAN,N,0,noche,0
SCAR,LAN,N,0,noche,1
SCAR,LAN,N,0,noche,1
SCAR,LAN,N,0,noche,1
SCAR,LAN,N,1,noche,1
SCAR,LAN,N,1,noche,0
SCAR,LAN,N,1,noche,0
SCAR,LAN,N,1,noche,0
SCAR,LAN,N,1,noche,0
SCAR,LAN,N,1,noche,0
SCAR,LAN,N,1,noche,1
SCAR,LAN,N,0,tarde,0
SCAR,LAN,N,0,noche,1
SCAR,LAN,N,0,noche,1
SCAR,LAN,N,0,noche,1
SCAR,LAN,N,1,noche,0
SCAR,LAN,N,1,noche,1
SCAR,LAN,N,1,noche,0
SCAR,LAN,N,0,mañana,0
SCAR,LAN,N,0,noche,0
SCAR,LAN,N,0,noche,1
SCAR,LAN,N,0,noche,0
SCAR,LAN,N,0,noche,1
SCAR,LAN,N,1,noche,0
SCAR,LAN,N,1,noche,0
SCAR,LAN,N,1,noche,0
SCAR,LAN,N,1,noche,0
SCAR,LAN,N,1,noche,0
SCAR,LAN,N,1,noche,0
SCIE,LAN,N,0,mañana,0
SCIE,LAN,N,0,mañana,0
SCIE,LAN,N,0,mañana,0
SCIE,LAN,N,0,mañana,0
SCIE,LAN,N,0,mañana,0
SCIE,LAN,N,0,mañana,1
SCIE,LAN,N,0,mañana,0
SCIE,LAN,N,0,mañana,0
SCIE,LAN,N,0,mañana,0
SCIE,LAN,N,1,mañana,1
SCIE,LAN,N,1,mañana,0
SCIE,LAN,N,1,mañana,0
SCIE,LAN,N,1,mañana,0
SCIE,LAN,N,1,mañana,1
SCIE,LAN,N,1,mañana,1
SCIE,LAN,N,1,mañana,1
SCIE,LAN,N,1,mañana,0
SCIE,LAN,N,1,mañana,0
SCIE,LAN,N,1,mañana,0
SCIE,LAN,N,0,mañana,0
SCIE,LAN,N,0,mañana,0
SCIE,LAN,N,0,mañana,0
SCIE,LAN,N,0,mañana,0
SCIE,LAN,N,0,mañana,0
SCIE,LAN,N,0,mañana,0
SCIE,LAN,N,0,mañana,0
SCIE,LAN,N,0,mañana,1
SCIE,LAN,N,0,mañana,1
SCIE,LAN,N,0,mañana,1
SCIE,LAN,N,0,mañana,0
SCIE,LAN,N,0,mañana,1
SCIE,LAN,N,1,mañana,1
SCIE,LAN,N,1,mañana,1
SCIE,LAN,N,1,mañana,1
SCIE,LAN,N,1,mañana,1
SCIE,LAN,N,1,mañana,0
SCIE,LAN,N,1,mañana,0
SCIE,LAN,N,1,mañana,1
SCIE,LAN,N,1,mañana,1
SCIE,LAN,N,1,mañana,0
SCIE,LAN,N,1,mañana,0
SCIE,LAN,N,1,mañana,1
SCIE,LAN,N,1,mañana,0
SCIE,LAN,N,1,mañana,0
SCIE,LAN,N,1,mañana,0
SCIE,LAN,N,1,mañana,0
SCIE,LAN,N,1,mañana,0
SCIE,LAN,N,1,mañana,0
SCIE,LAN,N,0,mañana,1
SCIE,LAN,N,0,mañana,0
SCIE,LAN,N,0,mañana,0
SCIE,LAN,N,0,tarde,0
SCIE,LAN,N,0,mañana,0
SCIE,LAN,N,0,mañana,0
SCIE,LAN,N,0,tarde,0
SCIE,LAN,N,0,mañana,0
SCIE,LAN,N,0,mañana,0
SCIE,LAN,N,0,mañana,1
SCIE,LAN,N,0,tarde,0
SCIE,LAN,N,0,mañana,0
SCIE,LAN,N,0,mañana,0
SCIE,LAN,N,1,mañana,1
SCIE,LAN,N,1,mañana,0
SCIE,LAN,N,1,mañana,0
SCIE,LAN,N,1,tarde,0
SCIE,LAN,N,1,mañana,0
SCIE,LAN,N,1,mañana,1
SCIE,LAN,N,1,tarde,0
SCIE,LAN,N,1,mañana,0
SCIE,LAN,N,1,mañana,1
SCIE,LAN,N,1,mañana,1
SCIE,LAN,N,1,tarde,0
SCIE,LAN,N,1,mañana,0
SCIE,LAN,N,1,mañana,1
SCIE,LAN,N,1,tarde,0
SCIE,LAN,N,1,mañana,0
SCIE,LAN,N,1,mañana,1
SCIE,LAN,N,0,tarde,0
SCIE,LAN,N,1,tarde,0
SCIE,LAN,N,1,tarde,0
SCIE,LAN,N,0,tarde,0
SCIE,LAN,N,0,mañana,0
SCIE,LAN,N,0,tarde,0
SCIE,LAN,N,0,tarde,0
SCIE,LAN,N,0,tarde,0
SCIE,LAN,N,0,tarde,0
SCIE,LAN,N,0,tarde,0
SCIE,LAN,N,0,tarde,1
SCIE,LAN,N,0,tarde,0
SCIE,LAN,N,0,tarde,0
SCIE,LAN,N,0,tarde,1
SCIE,LAN,N,1,tarde,0
SCIE,LAN,N,1,tarde,1
SCIE,LAN,N,1,tarde,0
SCIE,LAN,N,1,tarde,0
SCIE,LAN,N,1,tarde,0
SCIE,LAN,N,1,tarde,1
SCIE,LAN,N,1,tarde,0
SCIE,LAN,N,1,tarde,0
SCIE,LAN,N,1,tarde,0
SCIE,LAN,N,1,tarde,0
SCIE,LAN,N,0,tarde,0
SCIE,LAN,N,0,tarde,0
SCIE,LAN,N,0,tarde,0
SCIE,LAN,N,0,tarde,0
SCIE,LAN,N,0,tarde,0
SCIE,LAN,N,0,tarde,0
SCIE,LAN,N,1,tarde,1
SCIE,LAN,N,1,tarde,0
SCIE,LAN,N,1,tarde,0
SCIE,LAN,N,1,tarde,0
SCIE,LAN,N,1,tarde,0
SCIE,LAN,N,1,tarde,0
SCIE,LAN,N,1,tarde,0
SCIE,LAN,N,0,tarde,0
SCIE,LAN,N,0,tarde,0
SCIE,LAN,N,0,tarde,0
SCIE,LAN,N,0,tarde,0
SCIE,LAN,N,0,tarde,0
SCIE,LAN,N,0,tarde,0
SCIE,LAN,N,0,tarde,1
SCIE,LAN,N,0,tarde,1
SCIE,LAN,N,0,tarde,1
SCIE,LAN,N,0,tarde,1
SCIE,LAN,N,0,tarde,0
SCIE,LAN,N,0,tarde,1
SCIE,LAN,N,1,tarde,1
SCIE,LAN,N,1,tarde,0
SCIE,LAN,N,1,tarde,0
SCIE,LAN,N,1,tarde,1
SCIE,LAN,N,1,tarde,1
SCIE,LAN,N,1,tarde,0
SCIE,LAN,N,1,tarde,0
SCIE,LAN,N,1,tarde,0
SCIE,LAN,N,1,tarde,0
SCIE,LAN,N,1,tarde,0
SCIE,LAN,N,0,tarde,0
SCIE,LAN,N,0,tarde,0
SCIE,LAN,N,0,tarde,0
SCIE,LAN,N,0,tarde,0
SCIE,LAN,N,0,tarde,1
SCIE,LAN,N,0,tarde,0
SCIE,LAN,N,0,tarde,1
SCIE,LAN,N,0,tarde,0
SCIE,LAN,N,0,tarde,1
SCIE,LAN,N,0,tarde,0
SCIE,LAN,N,0,tarde,1
SCIE,LAN,N,0,tarde,0
SCIE,LAN,N,0,tarde,0
SCIE,LAN,N,1,tarde,1
SCIE,LAN,N,1,noche,1
SCIE,LAN,N,1,tarde,0
SCIE,LAN,N,1,tarde,0
SCIE,LAN,N,1,tarde,0
SCIE,LAN,N,1,tarde,0
SCIE,LAN,N,1,tarde,0
SCIE,LAN,N,1,tarde,0
SCIE,LAN,N,1,tarde,0
SCIE,LAN,N,1,tarde,0
SCIE,LAN,N,1,tarde,0
SCIE,LAN,N,1,tarde,0
SCIE,LAN,N,1,tarde,0
SCIE,LAN,N,1,tarde,0
SCIE,LAN,N,1,noche,0
SCIE,LAN,N,0,tarde,0
SCIE,LAN,N,0,noche,1
SCIE,LAN,N,0,noche,0
SCIE,LAN,N,0,noche,0
SCIE,LAN,N,1,noche,0
SCIE,LAN,N,1,noche,0
SCIE,LAN,N,1,noche,0
SCIE,LAN,N,1,tarde,1
SCIE,LAN,N,0,noche,0
SCIE,LAN,N,0,noche,1
SCIE,LAN,N,0,noche,1
SCIE,LAN,N,0,noche,0
SCIE,LAN,N,0,noche,0
SCIE,LAN,N,0,noche,0
SCIE,LAN,N,1,noche,0
SCIE,LAN,N,1,noche,1
SCIE,LAN,N,1,noche,1
SCIE,LAN,N,1,noche,1
SCIE,LAN,N,1,noche,0
SCIE,LAN,N,1,noche,0
SCIE,LAN,N,0,tarde,0
SCIE,LAN,N,0,noche,0
SCIE,LAN,N,0,noche,0
SCIE,LAN,N,0,noche,0
SCIE,LAN,N,0,noche,0
SCIE,LAN,N,0,noche,0
SCIE,LAN,N,0,noche,1
SCIE,LAN,N,0,noche,0
SCIE,LAN,N,0,noche,0
SCIE,LAN,N,1,noche,1
SCIE,LAN,N,1,noche,1
SCIE,LAN,N,1,noche,0
SCIE,LAN,N,1,noche,0
SCIE,LAN,N,1,noche,1
SCIE,LAN,N,1,noche,0
SCIE,LAN,N,1,noche,1
SCIE,LAN,N,1,noche,0
SCIE,LAN,N,1,noche,1
SCQP,LAN,N,0,mañana,0
SCQP,LAN,N,0,mañana,0
SCQP,LAN,N,0,mañana,0
SCQP,LAN,N,0,mañana,0
SCQP,LAN,N,0,mañana,0
SCQP,LAN,N,0,mañana,1
SCQP,LAN,N,0,mañana,1
SCQP,LAN,N,0,mañana,1
SCQP,LAN,N,0,mañana,0
SCQP,LAN,N,0,mañana,1
SCQP,LAN,N,0,mañana,1
SCQP,LAN,N,0,mañana,1
SCQP,LAN,N,0,mañana,0
SCQP,LAN,N,0,mañana,0
SCQP,LAN,N,1,mañana,1
SCQP,LAN,N,1,mañana,0
SCQP,LAN,N,1,mañana,1
SCQP,LAN,N,1,mañana,0
SCQP,LAN,N,1,mañana,0
SCQP,LAN,N,1,mañana,0
SCQP,LAN,N,1,mañana,0
SCQP,LAN,N,1,mañana,0
SCQP,LAN,N,1,mañana,0
SCQP,LAN,N,1,mañana,0
SCQP,LAN,N,1,mañana,1
SCQP,LAN,N,1,mañana,1
SCQP,LAN,N,1,mañana,1
SCQP,LAN,N,1,mañana,1
SCQP,LAN,N,1,mañana,0
SCQP,LAN,N,1,mañana,0
SCQP,LAN,N,1,mañana,0
SCQP,LAN,N,0,tarde,0
SCQP,LAN,N,0,mañana,0
SCQP,LAN,N,0,mañana,0
SCQP,LAN,N,0,mañana,0
SCQP,LAN,N,0,mañana,0
SCQP,LAN,N,0,tarde,0
SCQP,LAN,N,0,mañana,0
SCQP,LAN,N,0,tarde,1
SCQP,LAN,N,0,mañana,1
SCQP,LAN,N,0,mañana,0
SCQP,LAN,N,0,mañana,0
SCQP,LAN,N,0,mañana,0
SCQP,LAN,N,1,tarde,1
SCQP,LAN,N,1,mañana,0
SCQP,LAN,N,1,tarde,1
SCQP,LAN,N,1,mañana,1
SCQP,LAN,N,1,mañana,0
SCQP,LAN,N,1,mañana,0
SCQP,LAN,N,1,mañana,0
SCQP,LAN,N,1,tarde,0
SCQP,LAN,N,1,mañana,0
SCQP,LAN,N,1,tarde,1
SCQP,LAN,N,1,mañana,1
SCQP,LAN,N,1,mañana,0
SCQP,LAN,N,1,mañana,1
SCQP,LAN,N,1,mañana,1
SCQP,LAN,N,1,tarde,0
SCQP,LAN,N,1,mañana,0
SCQP,LAN,N,1,tarde,1
SCQP,LAN,N,0,tarde,0
SCQP,LAN,N,0,tarde,0
SCQP,LAN,N,0,tarde,0
SCQP,LAN,N,0,tarde,0
SCQP,LAN,N,0,tarde,0
SCQP,LAN,N,0,tarde,0
SCQP,LAN,N,0,tarde,0
SCQP,LAN,N,0,tarde,0
SCQP,LAN,N,0,tarde,1
SCQP,LAN,N,0,tarde,0
SCQP,LAN,N,0,tarde,0
SCQP,LAN,N,0,tarde,0
SCQP,LAN,N,1,tarde,1
