Des-I,Emp-I,DIA,MES,DIANOM,TIPOVUELO,temporada_alta,periodo_dia,atraso_15
SBGR,LAN,17,6,Sabado,I,0,mañana,1
SBGR,LAN,18,6,Domingo,I,0,mañana,1
SBGR,LAN,19,6,Lunes,I,0,mañana,0
SBGR,LAN,20,6,Martes,I,0,mañana,0
SBGR,LAN,21,6,Miercoles,I,0,mañana,0
SBGR,LAN,22,6,Jueves,I,0,mañana,0
SBGR,LAN,23,6,Viernes,I,0,mañana,0
SBGR,LAN,24,6,Sabado,I,0,mañana,0
SBGR,LAN,25,6,Domingo,I,0,mañana,1
SBGR,LAN,26,6,Lunes,I,0,mañana,0
SBGR,LAN,27,6,Martes,I,0,mañana,0
SBGR,LAN,28,6,Miercoles,I,0,mañana,0
SBGR,LAN,29,6,Jueves,I,0,mañana,0
SBGR,LAN,30,6,Viernes,I,0,mañana,0
SBGR,LAN,18,6,Domingo,I,0,tarde,0
SBGR,LAN,26,6,Lunes,I,0,tarde,0
NZAA,LAN,1,6,Jueves,I,0,noche,0
NZAA,LAN,2,6,Viernes,I,0,noche,0
NZAA,LAN,3,6,Sabado,I,0,noche,0
NZAA,LAN,4,6,Domingo,I,0,noche,1
NZAA,LAN,5,6,Lunes,I,0,noche,0
NZAA,LAN,6,6,Martes,I,0,noche,0
NZAA,LAN,6,6,Martes,I,0,noche,0
NZAA,LAN,8,6,Jueves,I,0,noche,0
NZAA,LAN,9,6,Viernes,I,0,noche,0
NZAA,LAN,10,6,Sabado,I,0,noche,0
NZAA,LAN,11,6,Domingo,I,0,noche,1
NZAA,LAN,12,6,Lunes,I,0,noche,0
NZAA,LAN,13,6,Martes,I,0,noche,0
NZAA,LAN,14,6,Miercoles,I,0,noche,0
NZAA,LAN,15,6,Jueves,I,0,noche,0
NZAA,LAN,16,6,Viernes,I,0,noche,1
NZAA,LAN,17,6,Sabado,I,0,noche,0
NZAA,LAN,18,6,Domingo,I,0,noche,1
NZAA,LAN,19,6,Lunes,I,0,noche,0
NZAA,LAN,20,6,Martes,I,0,noche,0
NZAA,LAN,21,6,Miercoles,I,0,noche,1
NZAA,LAN,22,6,Jueves,I,0,noche,0
NZAA,LAN,23,6,Viernes,I,0,noche,0
NZAA,LAN,24,6,Sabado,I,0,noche,1
NZAA,LAN,25,6,Domingo,I,0,noche,1
NZAA,LAN,26,6,Lunes,I,0,noche,1
NZAA,LAN,27,6,Martes,I,0,noche,0
NZAA,LAN,28,6,Miercoles,I,0,noche,0
NZAA,LAN,29,6,Jueves,I,0,noche,0
NZAA,LAN,30,6,Viernes,I,0,noche,0
SCIP,LAN,12,6,Lunes,N,0,tarde,0
SCIP,LAN,19,6,Lunes,N,0,tarde,0
SCIP,LAN,26,6,Lunes,N,0,tarde,0
SCIP,LAN,1,6,Jueves,N,0,mañana,0
SCIP,LAN,2,6,Viernes,N,0,mañana,0
SCIP,LAN,3,6,Sabado,N,0,mañana,0
SCIP,LAN,4,6,Domingo,N,0,mañana,1
SCIP,LAN,5,6,Lunes,N,0,mañana,1
SCIP,LAN,7,6,Miercoles,N,0,mañana,0
SCIP,LAN,8,6,Jueves,N,0,mañana,1
SCIP,LAN,9,6,Viernes,N,0,mañana,1
SCIP,LAN,10,6,Sabado,N,0,mañana,0
SCIP,LAN,11,6,Domingo,N,0,mañana,0
SCIP,LAN,12,6,Lunes,N,0,mañana,0
SCIP,LAN,14,6,Miercoles,N,0,mañana,0
SCIP,LAN,15,6,Jueves,N,0,mañana,1
SCIP,LAN,16,6,Viernes,N,0,mañana,1
SCIP,LAN,17,6,Sabado,N,0,mañana,0
SCIP,LAN,18,6,Domingo,N,0,mañana,0
SCIP,LAN,19,6,Lunes,N,0,mañana,0
SCIP,LAN,21,6,Miercoles,N,0,mañana,1
SCIP,LAN,22,6,Jueves,N,0,mañana,0
SCIP,LAN,23,6,Viernes,N,0,mañana,0
SCIP,LAN,24,6,Sabado,N,0,mañana,0
SCIP,LAN,25,6,Domingo,N,0,mañana,1
SCIP,LAN,26,6,Lunes,N,0,mañana,0
SCIP,LAN,28,6,Miercoles,N,0,mañana,0
SCIP,LAN,29,6,Jueves,N,0,mañana,0
SCIP,LAN,30,6,Viernes,N,0,mañana,0
SCIP,LAN,1,6,Jueves,N,0,mañana,0
SCIP,LAN,8,6,Jueves,N,0,mañana,0
SCIP,LAN,15,6,Jueves,N,0,mañana,0
SCIP,LAN,22,6,Jueves,N,0,mañana,0
SCIP,LAN,29,6,Jueves,N,0,mañana,0
SLVR,LAN,1,6,Jueves,I,0,mañana,0
SLVR,LAN,3,6,Sabado,I,0,mañana,0
SLVR,LAN,6,6,Martes,I,0,mañana,1
SLVR,LAN,8,6,Jueves,I,0,mañana,1
SLVR,LAN,10,6,Sabado,I,0,mañana,1
SLVR,LAN,13,6,Martes,I,0,mañana,0
SLVR,LAN,15,6,Jueves,I,0,mañana,1
SLVR,LAN,17,6,Sabado,I,0,mañana,0
SLVR,LAN,20,6,Martes,I,0,mañana,0
SLVR,LAN,22,6,Jueves,I,0,mañana,1
SLVR,LAN,24,6,Sabado,I,0,mañana,0
SLVR,LAN,27,6,Martes,I,0,mañana,1
SLVR,LAN,29,6,Jueves,I,0,mañana,1
SCDA,LAN,3,6,Sabado,N,0,tarde,0
SCDA,LAN,10,6,Sabado,N,0,tarde,0
SCDA,LAN,17,6,Sabado,N,0,tarde,0
SCDA,LAN,24,6,Sabado,N,0,tarde,0
SCDA,LAN,2,6,Viernes,N,0,mañana,0
SCDA,LAN,5,6,Lunes,N,0,tarde,0
SCDA,LAN,9,6,Viernes,N,0,mañana,1
SCDA,LAN,12,6,Lunes,N,0,tarde,0
SCDA,LAN,16,6,Viernes,N,0,mañana,1
SCDA,LAN,19,6,Lunes,N,0,tarde,1
SCDA,LAN,23,6,Viernes,N,0,mañana,0
SCDA,LAN,26,6,Lunes,N,0,tarde,1
SCDA,LAN,30,6,Viernes,N,0,mañana,1
SLLP,LAN,1,6,Jueves,I,0,mañana,0
SLLP,LAN,4,6,Domingo,I,0,mañana,0
SLLP,LAN,6,6,Martes,I,0,mañana,1
SLLP,LAN,7,6,Miercoles,I,0,mañana,0
SLLP,LAN,8,6,Jueves,I,0,mañana,0
SLLP,LAN,11,6,Domingo,I,0,mañana,0
SLLP,LAN,13,6,Martes,I,0,mañana,0
SLLP,LAN,14,6,Miercoles,I,0,mañana,0
SLLP,LAN,15,6,Jueves,I,0,mañana,0
SLLP,LAN,18,6,Domingo,I,0,mañana,1
SLLP,LAN,20,6,Martes,I,0,mañana,0
SLLP,LAN,21,6,Miercoles,I,0,mañana,0
SLLP,LAN,22,6,Jueves,I,0,mañana,0
SLLP,LAN,25,6,Domingo,I,0,mañana,0
SLLP,LAN,27,6,Martes,I,0,mañana,0
SLLP,LAN,28,6,Miercoles,I,0,mañana,0
SLLP,LAN,29,6,Jueves,I,0,mañana,0
SCCI,LAN,3,6,Sabado,N,0,mañana,0
SCCI,LAN,17,6,Sabado,N,0,mañana,0
SCCI,LAN,24,6,Sabado,N,0,mañana,0
SCCI,LAN,10,6,Sabado,N,0,mañana,0
SCFA,LAN,2,6,Viernes,N,0,tarde,0
SCFA,LAN,8,6,Jueves,N,0,tarde,0
SCFA,LAN,9,6,Viernes,N,0,tarde,0
SCFA,LAN,15,6,Jueves,N,0,tarde,0
SCFA,LAN,16,6,Viernes,N,0,tarde,1
SCFA,LAN,22,6,Jueves,N,0,tarde,0
SCFA,LAN,23,6,Viernes,N,0,tarde,0
SCFA,LAN,29,6,Jueves,N,0,tarde,0
SCFA,LAN,30,6,Viernes,N,0,tarde,0
SCFA,LAN,1,6,Jueves,N,0,tarde,0
SEGU,LAN,1,6,Jueves,I,0,noche,0
SEGU,LAN,2,6,Viernes,I,0,noche,0
SEGU,LAN,3,6,Sabado,I,0,noche,0
SEGU,LAN,4,6,Domingo,I,0,noche,0
SEGU,LAN,6,6,Martes,I,0,noche,0
SEGU,LAN,7,6,Miercoles,I,0,noche,0
SEGU,LAN,8,6,Jueves,I,0,noche,0
SEGU,LAN,9,6,Viernes,I,0,noche,0
SEGU,LAN,11,6,Domingo,I,0,noche,1
SEGU,LAN,11,6,Domingo,I,0,noche,0
SEGU,LAN,12,6,Lunes,I,0,noche,0
SEGU,LAN,13,6,Martes,I,0,noche,0
SEGU,LAN,14,6,Miercoles,I,0,noche,0
SEGU,LAN,15,6,Jueves,I,0,noche,0
SEGU,LAN,17,6,Sabado,I,0,noche,1
SEGU,LAN,17,6,Sabado,I,0,noche,0
SEGU,LAN,18,6,Domingo,I,0,noche,0
SEGU,LAN,19,6,Lunes,I,0,noche,0
SEGU,LAN,20,6,Martes,I,0,noche,0
SEGU,LAN,21,6,Miercoles,I,0,noche,0
SEGU,LAN,22,6,Jueves,I,0,noche,0
SEGU,LAN,23,6,Viernes,I,0,noche,0
SEGU,LAN,24,6,Sabado,I,0,noche,0
SEGU,LAN,25,6,Domingo,I,0,noche,0
SEGU,LAN,26,6,Lunes,I,0,noche,0
SEGU,LAN,27,6,Martes,I,0,noche,0
SEGU,LAN,28,6,Miercoles,I,0,noche,0
SEGU,LAN,29,6,Jueves,I,0,noche,0
SEGU,LAN,30,6,Viernes,I,0,noche,0
SPJC,LAN,2,6,Viernes,I,0,noche,0
SPJC,LAN,3,6,Sabado,I,0,noche,1
SPJC,LAN,4,6,Domingo,I,0,noche,0
SPJC,LAN,5,6,Lunes,I,0,noche,0
SPJC,LAN,9,6,Viernes,I,0,noche,1
SPJC,LAN,10,6,Sabado,I,0,noche,0
SPJC,LAN,11,6,Domingo,I,0,noche,0
SPJC,LAN,12,6,Lunes,I,0,noche,0
SPJC,LAN,16,6,Viernes,I,0,noche,1
SPJC,LAN,17,6,Sabado,I,0,noche,0
SPJC,LAN,18,6,Domingo,I,0,noche,0
SPJC,LAN,19,6,Lunes,I,0,noche,0
SPJC,LAN,23,6,Viernes,I,0,noche,1
SPJC,LAN,24,6,Sabado,I,0,noche,0
SPJC,LAN,25,6,Domingo,I,0,noche,0
SPJC,LAN,26,6,Lunes,I,0,noche,0
SPJC,LAN,30,6,Viernes,I,0,noche,0
SPJC,LAN,2,6,Viernes,I,0,mañana,1
SPJC,LAN,3,6,Sabado,I,0,mañana,0
SPJC,LAN,5,6,Lunes,I,0,mañana,0
SPJC,LAN,6,6,Martes,I,0,mañana,0
SPJC,LAN,7,6,Miercoles,I,0,mañana,0
SPJC,LAN,9,6,Viernes,I,0,mañana,0
SPJC,LAN,10,6,Sabado,I,0,mañana,0
SPJC,LAN,12,6,Lunes,I,0,mañana,0
SPJC,LAN,13,6,Martes,I,0,mañana,1
SPJC,LAN,14,6,Miercoles,I,0,mañana,0
SPJC,LAN,16,6,Viernes,I,0,mañana,0
SPJC,LAN,17,6,Sabado,I,0,mañana,0
SPJC,LAN,19,6,Lunes,I,0,mañana,0
SPJC,LAN,20,6,Martes,I,0,mañana,0
SPJC,LAN,21,6,Miercoles,I,0,mañana,1
SPJC,LAN,23,6,Viernes,I,0,mañana,0
SPJC,LAN,24,6,Sabado,I,0,mañana,0
SPJC,LAN,26,6,Lunes,I,0,mañana,1
SPJC,LAN,27,6,Martes,I,0,mañana,0
SPJC,LAN,28,6,Miercoles,I,0,mañana,1
SPJC,LAN,30,6,Viernes,I,0,mañana,0
SPJC,LAN,1,6,Jueves,I,0,tarde,0
SPJC,LAN,2,6,Viernes,I,0,tarde,0
SPJC,LAN,3,6,Sabado,I,0,tarde,0
SPJC,LAN,4,6,Domingo,I,0,tarde,0
SPJC,LAN,5,6,Lunes,I,0,tarde,0
SPJC,LAN,7,6,Miercoles,I,0,tarde,0
SPJC,LAN,8,6,Jueves,I,0,tarde,0
SPJC,LAN,9,6,Viernes,I,0,tarde,0
SPJC,LAN,10,6,Sabado,I,0,tarde,0
SPJC,LAN,11,6,Domingo,I,0,tarde,0
SPJC,LAN,12,6,Lunes,I,0,tarde,0
SPJC,LAN,14,6,Miercoles,I,0,tarde,0
SPJC,LAN,15,6,Jueves,I,0,tarde,0
SPJC,LAN,16,6,Viernes,I,0,tarde,1
SPJC,LAN,17,6,Sabado,I,0,tarde,0
SPJC,LAN,18,6,Domingo,I,0,tarde,1
SPJC,LAN,19,6,Lunes,I,0,tarde,0
SPJC,LAN,21,6,Miercoles,I,0,tarde,0
SPJC,LAN,22,6,Jueves,I,0,tarde,1
SPJC,LAN,23,6,Viernes,I,0,tarde,0
SPJC,LAN,24,6,Sabado,I,0,tarde,1
SPJC,LAN,25,6,Domingo,I,0,tarde,0
SPJC,LAN,26,6,Lunes,I,0,tarde,0
SPJC,LAN,28,6,Miercoles,I,0,tarde,0
SPJC,LAN,29,6,Jueves,I,0,tarde,1
SPJC,LAN,30,6,Viernes,I,0,tarde,0
SPJC,LAN,2,6,Viernes,I,0,noche,0
SPJC,LAN,3,6,Sabado,I,0,noche,0
SPJC,LAN,4,6,Domingo,I,0,noche,0
SPJC,LAN,5,6,Lunes,I,0,noche,0
SPJC,LAN,6,6,Martes,I,0,noche,0
SPJC,LAN,7,6,Miercoles,I,0,noche,0
SPJC,LAN,9,6,Viernes,I,0,noche,0
SPJC,LAN,10,6,Sabado,I,0,noche,0
SPJC,LAN,11,6,Domingo,I,0,noche,0
SPJC,LAN,12,6,Lunes,I,0,noche,0
SPJC,LAN,13,6,Martes,I,0,noche,0
SPJC,LAN,14,6,Miercoles,I,0,noche,0
SPJC,LAN,16,6,Viernes,I,0,noche,1
SPJC,LAN,17,6,Sabado,I,0,noche,0
SPJC,LAN,18,6,Domingo,I,0,noche,0
SPJC,LAN,19,6,Lunes,I,0,noche,0
SPJC,LAN,20,6,Martes,I,0,noche,0
SPJC,LAN,21,6,Miercoles,I,0,noche,0
SPJC,LAN,23,6,Viernes,I,0,noche,0
SPJC,LAN,24,6,Sabado,I,0,noche,0
SPJC,LAN,25,6,Domingo,I,0,noche,0
SPJC,LAN,26,6,Lunes,I,0,noche,0
SPJC,LAN,27,6,Martes,I,0,noche,0
SPJC,LAN,28,6,Miercoles,I,0,noche,0
SPJC,LAN,30,6,Viernes,I,0,noche,0
SABE,LAN,1,6,Jueves,I,0,mañana,0
SABE,LAN,2,6,Viernes,I,0,mañana,0
SABE,LAN,3,6,Sabado,I,0,mañana,1
SABE,LAN,4,6,Domingo,I,0,mañana,0
SABE,LAN,5,6,Lunes,I,0,mañana,1
SABE,LAN,6,6,Martes,I,0,mañana,0
SABE,LAN,8,6,Jueves,I,0,mañana,0
SABE,LAN,9,6,Viernes,I,0,mañana,0
SABE,LAN,10,6,Sabado,I,0,mañana,1
SABE,LAN,11,6,Domingo,I,0,mañana,0
SABE,LAN,12,6,Lunes,I,0,mañana,0
SABE,LAN,13,6,Martes,I,0,mañana,1
SABE,LAN,14,6,Miercoles,I,0,mañana,0
SABE,LAN,15,6,Jueves,I,0,mañana,1
SABE,LAN,16,6,Viernes,I,0,mañana,0
SABE,LAN,17,6,Sabado,I,0,mañana,0
SABE,LAN,18,6,Domingo,I,0,mañana,0
SABE,LAN,19,6,Lunes,I,0,mañana,1
SABE,LAN,20,6,Martes,I,0,mañana,0
SABE,LAN,21,6,Miercoles,I,0,mañana,1
SABE,LAN,22,6,Jueves,I,0,mañana,1
SABE,LAN,23,6,Viernes,I,0,mañana,0
SABE,LAN,24,6,Sabado,I,0,mañana,0
SABE,LAN,25,6,Domingo,I,0,mañana,0
SABE,LAN,26,6,Lunes,I,0,mañana,1
SABE,LAN,29,6,Jueves,I,0,mañana,0
SABE,LAN,30,6,Viernes,I,0,mañana,1
SACO,LAN,29,6,Jueves,I,0,tarde,0
SBGR,LAN,5,6,Lunes,I,0,noche,1
SAEZ,LAN,20,6,Martes,I,0,tarde,0
SPJC,LAN,17,6,Sabado,I,0,mañana,1
SCIE,LXP,21,6,Miercoles,N,0,noche,0
SCCI,LXP,17,6,Sabado,N,0,mañana,1
KMIA,LAN,14,6,Miercoles,I,0,noche,1
SPJC,LPE,26,6,Lunes,I,0,mañana,0
SAEZ,DSM,16,6,Viernes,I,0,noche,1
SCTE,LAW,1,6,Jueves,N,0,mañana,0
SCTE,LAW,2,6,Viernes,N,0,mañana,0
SCTE,LAW,5,6,Lunes,N,0,mañana,0
SCTE,LAW,6,6,Martes,N,0,mañana,1
SCTE,LAW,7,6,Miercoles,N,0,mañana,0
SCTE,LAW,8,6,Jueves,N,0,mañana,0
SCTE,LAW,9,6,Viernes,N,0,mañana,1
SCTE,LAW,12,6,Lunes,N,0,mañana,0
SCTE,LAW,13,6,Martes,N,0,mañana,0
SCTE,LAW,15,6,Jueves,N,0,mañana,1
SCTE,LAW,16,6,Viernes,N,0,mañana,0
SCTE,LAW,19,6,Lunes,N,0,mañana,0
SCTE,LAW,20,6,Martes,N,0,mañana,0
SCTE,LAW,21,6,Miercoles,N,0,mañana,0
SCTE,LAW,22,6,Jueves,N,0,mañana,0
SCTE,LAW,23,6,Viernes,N,0,mañana,0
SCTE,LAW,26,6,Lunes,N,0,mañana,0
SCTE,LAW,27,6,Martes,N,0,mañana,0
SCTE,LAW,28,6,Miercoles,N,0,mañana,1
SCTE,LAW,29,6,Jueves,N,0,mañana,0
SCTE,LAW,30,6,Viernes,N,0,mañana,1
SCTE,LAW,1,6,Jueves,N,0,tarde,1
SCTE,LAW,2,6,Viernes,N,0,tarde,0
SCTE,LAW,4,6,Domingo,N,0,tarde,0
SCTE,LAW,5,6,Lunes,N,0,tarde,0
SCTE,LAW,6,6,Martes,N,0,tarde,0
SCTE,LAW,7,6,Miercoles,N,0,tarde,0
SCTE,LAW,8,6,Jueves,N,0,tarde,0
SCTE,LAW,9,6,Viernes,N,0,tarde,0
SCTE,LAW,11,6,Domingo,N,0,tarde,0
SCTE,LAW,12,6,Lunes,N,0,tarde,0
SCTE,LAW,13,6,Martes,N,0,tarde,0
SCTE,LAW,14,6,Miercoles,N,0,tarde,0
SCTE,LAW,15,6,Jueves,N,0,tarde,0
SCTE,LAW,16,6,Viernes,N,0,tarde,0
SCTE,LAW,18,6,Domingo,N,0,tarde,0
SCTE,LAW,19,6,Lunes,N,0,tarde,0
SCTE,LAW,20,6,Martes,N,0,tarde,0
SCTE,LAW,21,6,Miercoles,N,0,tarde,0
SCTE,LAW,22,6,Jueves,N,0,tarde,0
SCTE,LAW,23,6,Viernes,N,0,tarde,1
SCTE,LAW,25,6,Domingo,N,0,tarde,0
SCTE,LAW,26,6,Lunes,N,0,tarde,1
SCTE,LAW,27,6,Martes,N,0,tarde,1
SCTE,LAW,28,6,Miercoles,N,0,tarde,1
SCTE,LAW,29,6,Jueves,N,0,tarde,0
SCTE,LAW,30,6,Viernes,N,0,tarde,1
SCIE,LAW,2,6,Viernes,N,0,mañana,0
SCIE,LAW,5,6,Lunes,N,0,mañana,1
SCIE,LAW,6,6,Martes,N,0,mañana,1
SCIE,LAW,7,6,Miercoles,N,0,mañana,0
SCIE,LAW,8,6,Jueves,N,0,mañana,0
SCIE,LAW,9,6,Viernes,N,0,mañana,0
SCIE,LAW,12,6,Lunes,N,0,mañana,0
SCIE,LAW,13,6,Martes,N,0,mañana,0
SCIE,LAW,14,6,Miercoles,N,0,mañana,1
SCIE,LAW,15,6,Jueves,N,0,mañana,0
SCIE,LAW,16,6,Viernes,N,0,mañana,0
SCIE,LAW,19,6,Lunes,N,0,mañana,0
SCIE,LAW,20,6,Martes,N,0,mañana,0
SCIE,LAW,21,6,Miercoles,N,0,mañana,0
SCIE,LAW,22,6,Jueves,N,0,mañana,0
SCIE,LAW,23,6,Viernes,N,0,mañana,0
SCIE,LAW,26,6,Lunes,N,0,mañana,0
SCIE,LAW,27,6,Martes,N,0,mañana,0
SCIE,LAW,29,6,Jueves,N,0,mañana,0
SCIE,LAW,1,6,Jueves,N,0,tarde,0
SCIE,LAW,2,6,Viernes,N,0,tarde,0
SCIE,LAW,4,6,Domingo,N,0,tarde,0
SCIE,LAW,5,6,Lunes,N,0,tarde,1
SCIE,LAW,6,6,Martes,N,0,tarde,0
SCIE,LAW,7,6,Miercoles,N,0,tarde,0
SCIE,LAW,8,6,Jueves,N,0,tarde,1
SCIE,LAW,9,6,Viernes,N,0,tarde,1
SCIE,LAW,11,6,Domingo,N,0,tarde,0
SCIE,LAW,12,6,Lunes,N,0,tarde,0
SCIE,LAW,13,6,Martes,N,0,tarde,1
SCIE,LAW,14,6,Miercoles,N,0,tarde,0
SCIE,LAW,15,6,Jueves,N,0,tarde,0
SCIE,LAW,16,6,Viernes,N,0,tarde,1
SCIE,LAW,18,6,Domingo,N,0,tarde,0
SCIE,LAW,19,6,Lunes,N,0,tarde,0
SCIE,LAW,20,6,Martes,N,0,tarde,1
SCIE,LAW,21,6,Miercoles,N,0,tarde,0
SCIE,LAW,22,6,Jueves,N,0,tarde,0
SCIE,LAW,23,6,Viernes,N,0,tarde,1
SCIE,LAW,25,6,Domingo,N,0,tarde,0
SCIE,LAW,26,6,Lunes,N,0,tarde,0
SCIE,LAW,27,6,Martes,N,0,tarde,0
SCIE,LAW,28,6,Miercoles,N,0,tarde,0
SCIE,LAW,29,6,Jueves,N,0,tarde,0
SCIE,LAW,30,6,Viernes,N,0,tarde,0
SPJC,LAW,1,6,Jueves,I,0,mañana,0
SPJC,LAW,2,6,Viernes,I,0,mañana,0
SPJC,LAW,5,6,Lunes,I,0,mañana,1
SPJC,LAW,6,6,Martes,I,0,mañana,0
SPJC,LAW,7,6,Miercoles,I,0,mañana,0
SPJC,LAW,8,6,Jueves,I,0,mañana,0
SPJC,LAW,12,6,Lunes,I,0,mañana,0
SPJC,LAW,13,6,Martes,I,0,mañana,1
SPJC,LAW,14,6,Miercoles,I,0,mañana,1
SPJC,LAW,16,6,Viernes,I,0,mañana,1
SPJC,LAW,19,6,Lunes,I,0,mañana,1
SPJC,LAW,20,6,Martes,I,0,mañana,0
SPJC,LAW,21,6,Miercoles,I,0,mañana,0
SPJC,LAW,22,6,Jueves,I,0,mañana,1
SPJC,LAW,23,6,Viernes,I,0,mañana,0
SPJC,LAW,26,6,Lunes,I,0,mañana,1
SPJC,LAW,27,6,Martes,I,0,mañana,0
SPJC,LAW,28,6,Miercoles,I,0,mañana,1
SPJC,LAW,29,6,Jueves,I,0,mañana,1
SPJC,LAW,30,6,Viernes,I,0,mañana,1
SPJC,LAW,2,6,Viernes,I,0,noche,0
SPJC,LAW,4,6,Domingo,I,0,tarde,0
SPJC,LAW,5,6,Lunes,I,0,noche,1
SPJC,LAW,7,6,Miercoles,I,0,noche,1
SPJC,LAW,9,6,Viernes,I,0,noche,1
SPJC,LAW,11,6,Domingo,I,0,tarde,0
SPJC,LAW,12,6,Lunes,I,0,noche,0
SPJC,LAW,14,6,Miercoles,I,0,noche,0
SPJC,LAW,16,6,Viernes,I,0,noche,0
SPJC,LAW,18,6,Domingo,I,0,tarde,0
SPJC,LAW,21,6,Miercoles,I,0,noche,1
SPJC,LAW,23,6,Viernes,I,0,noche,0
SPJC,LAW,25,6,Domingo,I,0,tarde,0
SPJC,LAW,26,6,Lunes,I,0,noche,0
SPJC,LAW,28,6,Miercoles,I,0,noche,0
SPJC,LAW,30,6,Viernes,I,0,noche,0
SAME,LAW,23,6,Viernes,I,0,tarde,1
SAME,LAW,26,6,Lunes,I,0,tarde,0
SAME,LAW,27,6,Martes,I,0,tarde,0
SAME,LAW,28,6,Miercoles,I,0,tarde,0
SAME,LAW,29,6,Jueves,I,0,tarde,0
SAME,LAW,30,6,Viernes,I,0,tarde,1
SAME,LAW,23,6,Viernes,I,0,noche,1
SAME,LAW,25,6,Domingo,I,0,noche,0
SAME,LAW,26,6,Lunes,I,0,noche,1
SAME,LAW,27,6,Martes,I,0,noche,0
SAME,LAW,28,6,Miercoles,I,0,noche,1
SAME,LAW,29,6,Jueves,I,0,noche,1
SAME,LAW,30,6,Viernes,I,0,noche,0
SPJC,LAW,3,6,Sabado,I,0,mañana,0
SPJC,LAW,10,6,Sabado,I,0,mañana,0
SPJC,LAW,17,6,Sabado,I,0,mañana,0
SPJC,LAW,24,6,Sabado,I,0,mañana,0
SPJC,LAW,3,6,Sabado,I,0,noche,1
SPJC,LAW,4,6,Domingo,I,0,noche,0
SPJC,LAW,10,6,Sabado,I,0,noche,0
SPJC,LAW,11,6,Domingo,I,0,noche,1
SPJC,LAW,17,6,Sabado,I,0,noche,1
SPJC,LAW,18,6,Domingo,I,0,noche,0
SPJC,LAW,24,6,Sabado,I,0,noche,0
SPJC,LAW,25,6,Domingo,I,0,noche,0
SPJC,LAW,1,6,Jueves,I,0,noche,0
SPJC,LAW,2,6,Viernes,I,0,noche,0
SPJC,LAW,3,6,Sabado,I,0,noche,0
SPJC,LAW,5,6,Lunes,I,0,noche,0
SPJC,LAW,6,6,Martes,I,0,noche,0
SPJC,LAW,7,6,Miercoles,I,0,noche,0
SPJC,LAW,8,6,Jueves,I,0,noche,0
SPJC,LAW,9,6,Viernes,I,0,noche,0
SPJC,LAW,10,6,Sabado,I,0,noche,0
SPJC,LAW,12,6,Lunes,I,0,noche,0
SPJC,LAW,13,6,Martes,I,0,noche,0
SPJC,LAW,14,6,Miercoles,I,0,noche,0
SPJC,LAW,15,6,Jueves,I,0,noche,1
SPJC,LAW,16,6,Viernes,I,0,noche,1
SPJC,LAW,17,6,Sabado,I,0,noche,0
SPJC,LAW,19,6,Lunes,I,0,noche,0
SPJC,LAW,20,6,Martes,I,0,noche,0
SPJC,LAW,21,6,Miercoles,I,0,noche,0
SPJC,LAW,22,6,Jueves,I,0,noche,0
SPJC,LAW,23,6,Viernes,I,0,noche,0
SPJC,LAW,24,6,Sabado,I,0,noche,0
SPJC,LAW,26,6,Lunes,I,0,noche,1
SPJC,LAW,27,6,Martes,I,0,noche,1
SPJC,LAW,28,6,Miercoles,I,0,noche,0
SPJC,LAW,30,6,Viernes,I,0,noche,0
SPJC,LAW,3,6,Sabado,I,0,mañana,0
SPJC,LAW,6,6,Martes,I,0,mañana,0
SPJC,LAW,10,6,Sabado,I,0,mañana,1
SPJC,LAW,13,6,Martes,I,0,mañana,0
SPJC,LAW,17,6,Sabado,I,0,mañana,1
SPJC,LAW,20,6,Martes,I,0,mañana,0
SPJC,LAW,24,6,Sabado,I,0,mañana,0
SPJC,LAW,29,6,Jueves,I,0,noche,1
KMIA,AAL,1,7,Sabado,I,0,noche,0
KMIA,AAL,2,7,Domingo,I,0,noche,0
KMIA,AAL,3,7,Lunes,I,0,noche,0
KMIA,AAL,4,7,Martes,I,0,noche,0
KMIA,AAL,5,7,Miercoles,I,0,noche,0
KMIA,AAL,6,7,Jueves,I,0,noche,0
KMIA,AAL,7,7,Viernes,I,0,noche,0
KMIA,AAL,8,7,Sabado,I,0,noche,0
KMIA,AAL,9,7,Domingo,I,0,noche,0
KMIA,AAL,10,7,Lunes,I,0,noche,0
KMIA,AAL,11,7,Martes,I,0,noche,0
KMIA,AAL,12,7,Miercoles,I,0,noche,0
KMIA,AAL,13,7,Jueves,I,0,noche,0
KMIA,AAL,14,7,Viernes,I,0,noche,0
KMIA,AAL,15,7,Sabado,I,1,noche,1
KMIA,AAL,17,7,Lunes,I,1,noche,0
KMIA,AAL,18,7,Martes,I,1,noche,0
KMIA,AAL,19,7,Miercoles,I,1,noche,0
KMIA,AAL,20,7,Jueves,I,1,noche,0
KMIA,AAL,21,7,Viernes,I,1,noche,1
KMIA,AAL,22,7,Sabado,I,1,noche,0
KMIA,AAL,23,7,Domingo,I,1,noche,0
KMIA,AAL,24,7,Lunes,I,1,noche,0
KMIA,AAL,25,7,Martes,I,1,noche,0
KMIA,AAL,26,7,Miercoles,I,1,noche,0
KMIA,AAL,27,7,Jueves,I,1,noche,0
KMIA,AAL,28,7,Viernes,I,1,noche,0
KMIA,AAL,29,7,Sabado,I,1,noche,0
KMIA,AAL,30,7,Domingo,I,1,noche,0
